# ik    E (eV)      weight
    0.166509   -0.500000    0.206625
    0.166509   -0.450000    0.175874
    0.166509   -0.400000    0.152850
    0.166509   -0.350000    0.135149
    0.166509   -0.300000    0.121251
    0.166509   -0.250000    0.110159
    0.166509   -0.200000    0.101192
    0.166509   -0.150000    0.093874
    0.166509   -0.100000    0.087864
    0.166509   -0.050000    0.082914
    0.166509    0.000000    0.078838
    0.166509    0.050000    0.075500
    0.166509    0.100000    0.072794
    0.166509    0.150000    0.070643
    0.166509    0.200000    0.068989
    0.166509    0.250000    0.067789
    0.166509    0.300000    0.067015
    0.166509    0.350000    0.066650
    0.166509    0.400000    0.066688
    0.166509    0.450000    0.067133
    0.166509    0.500000    0.068000
    0.166509    0.550000    0.069316
    0.166509    0.600000    0.071122
    0.166509    0.650000    0.073475
    0.166509    0.700000    0.076452
    0.166509    0.750000    0.080157
    0.166509    0.800000    0.084732
    0.166509    0.850000    0.090363
    0.166509    0.900000    0.097310
    0.166509    0.950000    0.105930
    0.166509    1.000000    0.116728
    0.166509    1.050000    0.130437
    0.166509    1.100000    0.148157
    0.166509    1.150000    0.171590
    0.166509    1.200000    0.203505
    0.166509    1.250000    0.248660
    0.166509    1.300000    0.315822
    0.166509    1.350000    0.422697
    0.166509    1.400000    0.609634
    0.166509    1.450000    0.984905
    0.166509    1.500000    1.906339
    0.166509    1.550000    4.609552
    0.166509    1.600000    6.645001
    0.166509    1.650000    3.820831
    0.166509    1.700000    4.440069
    0.166509    1.750000    6.978573
    0.166509    1.800000    3.461069
    0.166509    1.850000    1.547256
    0.166509    1.900000    0.886387
    0.166509    1.950000    0.606885
    0.166509    2.000000    0.470777
    0.166509    2.050000    0.401851
    0.166509    2.100000    0.371381
    0.166509    2.150000    0.368312
    0.166509    2.200000    0.390510
    0.166509    2.250000    0.443274
    0.166509    2.300000    0.543186
    0.166509    2.350000    0.732853
    0.166509    2.400000    1.133466
    0.166509    2.450000    2.163098
    0.166509    2.500000    5.159671
    0.166509    2.550000    6.028520
    0.166509    2.600000    2.934938
    0.166509    2.650000    2.181542
    0.166509    2.700000    2.783340
    0.166509    2.750000    5.523815
    0.166509    2.800000    9.390649
    0.166509    2.850000    9.456347
    0.166509    2.900000    5.716048
    0.166509    2.950000    3.337690
    0.166509    3.000000    3.585052
 
    0.176304   -3.000000    0.306024
    0.176304   -2.950000    0.258300
    0.176304   -2.900000    0.232570
    0.176304   -2.850000    0.221194
    0.176304   -2.800000    0.220947
    0.176304   -2.750000    0.231211
    0.176304   -2.700000    0.253643
    0.176304   -2.650000    0.292978
    0.176304   -2.600000    0.359734
    0.176304   -2.550000    0.477855
    0.176304   -2.500000    0.708569
    0.176304   -2.450000    1.239310
    0.176304   -2.400000    2.761464
    0.176304   -2.350000    6.293738
    0.176304   -2.300000    4.118375
    0.176304   -2.250000    1.757285
    0.176304   -2.200000    1.019733
    0.176304   -2.150000    0.781079
    0.176304   -2.100000    0.740772
    0.176304   -2.050000    0.836087
    0.176304   -2.000000    1.109160
    0.176304   -1.950000    1.769553
    0.176304   -1.900000    3.606225
    0.176304   -1.850000    7.600849
    0.176304   -1.800000    6.356428
    0.176304   -1.750000    7.830161
    0.176304   -1.700000   12.222619
    0.176304   -1.650000    7.684119
    0.176304   -1.600000    3.224851
    0.176304   -1.550000    1.686909
    0.176304   -1.500000    1.072323
    0.176304   -1.450000    0.782080
    0.176304   -1.400000    0.635894
    0.176304   -1.350000    0.570058
    0.176304   -1.300000    0.563119
    0.176304   -1.250000    0.617159
    0.176304   -1.200000    0.761367
    0.176304   -1.150000    1.085922
    0.176304   -1.100000    1.882197
    0.176304   -1.050000    4.203392
    0.176304   -1.000000    7.864186
    0.176304   -0.950000    6.695027
    0.176304   -0.900000    7.574597
    0.176304   -0.850000    3.511304
    0.176304   -0.800000    1.597541
    0.176304   -0.750000    0.903939
    0.176304   -0.700000    0.590585
    0.176304   -0.650000    0.423059
    0.176304   -0.600000    0.322656
    0.176304   -0.550000    0.257455
    0.176304   -0.500000    0.212550
    0.176304   -0.450000    0.180217
    0.176304   -0.400000    0.156120
    0.176304   -0.350000    0.137666
    0.176304   -0.300000    0.123227
    0.176304   -0.250000    0.111735
    0.176304   -0.200000    0.102468
    0.176304   -0.150000    0.094921
    0.176304   -0.100000    0.088734
    0.176304   -0.050000    0.083645
    0.176304    0.000000    0.079459
    0.176304    0.050000    0.076032
    0.176304    0.100000    0.073255
    0.176304    0.150000    0.071047
    0.176304    0.200000    0.069345
    0.176304    0.250000    0.068107
    0.176304    0.300000    0.067301
    0.176304    0.350000    0.066909
    0.176304    0.400000    0.066926
    0.176304    0.450000    0.067353
    0.176304    0.500000    0.068205
    0.176304    0.550000    0.069509
    0.176304    0.600000    0.071305
    0.176304    0.650000    0.073649
    0.176304    0.700000    0.076618
    0.176304    0.750000    0.080315
    0.176304    0.800000    0.084879
    0.176304    0.850000    0.090498
    0.176304    0.900000    0.097426
    0.176304    0.950000    0.106016
    0.176304    1.000000    0.116764
    0.176304    1.050000    0.130392
    0.176304    1.100000    0.147970
    0.176304    1.150000    0.171153
    0.176304    1.200000    0.202613
    0.176304    1.250000    0.246895
    0.176304    1.300000    0.312282
    0.176304    1.350000    0.415240
    0.176304    1.400000    0.592506
    0.176304    1.450000    0.939895
    0.176304    1.500000    1.763809
    0.176304    1.550000    4.161486
    0.176304    1.600000    7.071305
    0.176304    1.650000    4.461818
    0.176304    1.700000    5.465598
    0.176304    1.750000    6.525670
    0.176304    1.800000    2.819315
    0.176304    1.850000    1.346520
    0.176304    1.900000    0.810463
    0.176304    1.950000    0.571889
    0.176304    2.000000    0.452133
    0.176304    2.050000    0.390738
    0.176304    2.100000    0.364049
    0.176304    2.150000    0.362903
    0.176304    2.200000    0.385898
    0.176304    2.250000    0.438513
    0.176304    2.300000    0.537008
    0.176304    2.350000    0.722657
    0.176304    2.400000    1.111891
    0.176304    2.450000    2.103431
    0.176304    2.500000    5.007826
    0.176304    2.550000    6.152960
    0.176304    2.600000    2.989452
    0.176304    2.650000    2.160166
    0.176304    2.700000    2.659670
    0.176304    2.750000    5.106681
    0.176304    2.800000    9.607440
    0.176304    2.850000    9.842028
    0.176304    2.900000    5.895756
    0.176304    2.950000    3.549662
    0.176304    3.000000    4.091212
 
    0.186098   -3.000000    0.348261
    0.186098   -2.950000    0.284480
    0.186098   -2.900000    0.250244
    0.186098   -2.850000    0.234106
    0.186098   -2.800000    0.231182
    0.186098   -2.750000    0.240110
    0.186098   -2.700000    0.262274
    0.186098   -2.650000    0.302504
    0.186098   -2.600000    0.371938
    0.186098   -2.550000    0.496398
    0.186098   -2.500000    0.743010
    0.186098   -2.450000    1.321266
    0.186098   -2.400000    3.008701
    0.186098   -2.350000    6.475358
    0.186098   -2.300000    3.794906
    0.186098   -2.250000    1.658078
    0.186098   -2.200000    0.995046
    0.186098   -2.150000    0.785430
    0.186098   -2.100000    0.766503
    0.186098   -2.050000    0.891675
    0.186098   -2.000000    1.227572
    0.186098   -1.950000    2.064553
    0.186098   -1.900000    4.475196
    0.186098   -1.850000    7.929684
    0.186098   -1.800000    6.242255
    0.186098   -1.750000    9.197579
    0.186098   -1.700000   10.769936
    0.186098   -1.650000    6.735906
    0.186098   -1.600000    2.890455
    0.186098   -1.550000    1.545587
    0.186098   -1.500000    0.998263
    0.186098   -1.450000    0.735697
    0.186098   -1.400000    0.601388
    0.186098   -1.350000    0.539111
    0.186098   -1.300000    0.529160
    0.186098   -1.250000    0.571589
    0.186098   -1.200000    0.687238
    0.186098   -1.150000    0.939013
    0.186098   -1.100000    1.515565
    0.186098   -1.050000    3.081988
    0.186098   -1.000000    7.176347
    0.186098   -0.950000    7.800045
    0.186098   -0.900000    8.124023
    0.186098   -0.850000    3.922270
    0.186098   -0.800000    1.749822
    0.186098   -0.750000    0.972399
    0.186098   -0.700000    0.626886
    0.186098   -0.650000    0.444540
    0.186098   -0.600000    0.336373
    0.186098   -0.550000    0.266715
    0.186098   -0.500000    0.219075
    0.186098   -0.450000    0.184973
    0.186098   -0.400000    0.159683
    0.186098   -0.350000    0.140398
    0.186098   -0.300000    0.125364
    0.186098   -0.250000    0.113435
    0.186098   -0.200000    0.103842
    0.186098   -0.150000    0.096046
    0.186098   -0.100000    0.089667
    0.186098   -0.050000    0.084427
    0.186098    0.000000    0.080123
    0.186098    0.050000    0.076601
    0.186098    0.100000    0.073749
    0.186098    0.150000    0.071478
    0.186098    0.200000    0.069727
    0.186098    0.250000    0.068447
    0.186098    0.300000    0.067608
    0.186098    0.350000    0.067189
    0.186098    0.400000    0.067183
    0.186098    0.450000    0.067593
    0.186098    0.500000    0.068431
    0.186098    0.550000    0.069724
    0.186098    0.600000    0.071511
    0.186098    0.650000    0.073848
    0.186098    0.700000    0.076812
    0.186098    0.750000    0.080505
    0.186098    0.800000    0.085066
    0.186098    0.850000    0.090679
    0.186098    0.900000    0.097597
    0.186098    0.950000    0.106170
    0.186098    1.000000    0.116889
    0.186098    1.050000    0.130461
    0.186098    1.100000    0.147938
    0.186098    1.150000    0.170934
    0.186098    1.200000    0.202035
    0.186098    1.250000    0.245612
    0.186098    1.300000    0.309532
    0.186098    1.350000    0.409202
    0.186098    1.400000    0.578288
    0.186098    1.450000    0.902112
    0.186098    1.500000    1.644070
    0.186098    1.550000    3.757184
    0.186098    1.600000    7.343061
    0.186098    1.650000    5.293711
    0.186098    1.700000    6.649503
    0.186098    1.750000    5.591897
    0.186098    1.800000    2.328950
    0.186098    1.850000    1.189491
    0.186098    1.900000    0.748021
    0.186098    1.950000    0.542083
    0.186098    2.000000    0.435894
    0.186098    2.050000    0.380938
    0.186098    2.100000    0.357575
    0.186098    2.150000    0.358186
    0.186098    2.200000    0.381998
    0.186098    2.250000    0.434671
    0.186098    2.300000    0.532280
    0.186098    2.350000    0.715201
    0.186098    2.400000    1.096646
    0.186098    2.450000    2.062309
    0.186098    2.500000    4.900929
    0.186098    2.550000    6.234152
    0.186098    2.600000    3.025037
    0.186098    2.650000    2.135668
    0.186098    2.700000    2.546429
    0.186098    2.750000    4.717815
    0.186098    2.800000    9.636850
    0.186098    2.850000   10.299094
    0.186098    2.900000    6.108745
    0.186098    2.950000    3.802308
    0.186098    3.000000    4.713825
 
    0.195893   -3.000000    0.407870
    0.195893   -2.950000    0.319628
    0.195893   -2.900000    0.273050
    0.195893   -2.850000    0.250212
    0.195893   -2.800000    0.243565
    0.195893   -2.750000    0.250579
    0.195893   -2.700000    0.272179
    0.195893   -2.650000    0.313227
    0.195893   -2.600000    0.385526
    0.195893   -2.550000    0.517022
    0.195893   -2.500000    0.781693
    0.195893   -2.450000    1.415150
    0.195893   -2.400000    3.292600
    0.195893   -2.350000    6.564046
    0.195893   -2.300000    3.485166
    0.195893   -2.250000    1.567065
    0.195893   -2.200000    0.974007
    0.195893   -2.150000    0.793470
    0.195893   -2.100000    0.798205
    0.195893   -2.050000    0.959341
    0.195893   -2.000000    1.375844
    0.195893   -1.950000    2.452707
    0.195893   -1.900000    5.559494
    0.195893   -1.850000    7.681510
    0.195893   -1.800000    6.746636
    0.195893   -1.750000    9.737085
    0.195893   -1.700000    9.380761
    0.195893   -1.650000    6.050036
    0.195893   -1.600000    2.631865
    0.195893   -1.550000    1.430115
    0.195893   -1.500000    0.935218
    0.195893   -1.450000    0.695093
    0.195893   -1.400000    0.570740
    0.195893   -1.350000    0.511659
    0.195893   -1.300000    0.499586
    0.195893   -1.250000    0.533238
    0.195893   -1.200000    0.627827
    0.195893   -1.150000    0.828875
    0.195893   -1.100000    1.264408
    0.195893   -1.050000    2.353769
    0.195893   -1.000000    5.540009
    0.195893   -0.950000    9.054814
    0.195893   -0.900000    8.855643
    0.195893   -0.850000    4.423593
    0.195893   -0.800000    1.933001
    0.195893   -0.750000    1.052966
    0.195893   -0.700000    0.668814
    0.195893   -0.650000    0.468977
    0.195893   -0.600000    0.351788
    0.195893   -0.550000    0.277020
    0.195893   -0.500000    0.226277
    0.195893   -0.450000    0.190187
    0.195893   -0.400000    0.163569
    0.195893   -0.350000    0.143364
    0.195893   -0.300000    0.127674
    0.195893   -0.250000    0.115268
    0.195893   -0.200000    0.105318
    0.195893   -0.150000    0.097252
    0.195893   -0.100000    0.090666
    0.195893   -0.050000    0.085264
    0.195893    0.000000    0.080832
    0.195893    0.050000    0.077209
    0.195893    0.100000    0.074275
    0.195893    0.150000    0.071939
    0.195893    0.200000    0.070134
    0.195893    0.250000    0.068812
    0.195893    0.300000    0.067938
    0.195893    0.350000    0.067491
    0.195893    0.400000    0.067463
    0.195893    0.450000    0.067855
    0.195893    0.500000    0.068679
    0.195893    0.550000    0.069962
    0.195893    0.600000    0.071743
    0.195893    0.650000    0.074076
    0.195893    0.700000    0.077038
    0.195893    0.750000    0.080732
    0.195893    0.800000    0.085295
    0.195893    0.850000    0.090911
    0.195893    0.900000    0.097832
    0.195893    0.950000    0.106405
    0.195893    1.000000    0.117116
    0.195893    1.050000    0.130665
    0.195893    1.100000    0.148088
    0.195893    1.150000    0.170968
    0.195893    1.200000    0.201828
    0.195893    1.250000    0.244895
    0.195893    1.300000    0.307705
    0.195893    1.350000    0.404805
    0.195893    1.400000    0.567351
    0.195893    1.450000    0.872133
    0.195893    1.500000    1.547717
    0.195893    1.550000    3.413705
    0.195893    1.600000    7.423520
    0.195893    1.650000    6.380623
    0.195893    1.700000    7.667605
    0.195893    1.750000    4.577316
    0.195893    1.800000    1.964392
    0.195893    1.850000    1.067326
    0.195893    1.900000    0.697070
    0.195893    1.950000    0.516964
    0.195893    2.000000    0.421930
    0.195893    2.050000    0.372435
    0.195893    2.100000    0.351981
    0.195893    2.150000    0.354205
    0.195893    2.200000    0.378873
    0.195893    2.250000    0.431845
    0.195893    2.300000    0.529154
    0.195893    2.350000    0.710748
    0.195893    2.400000    1.088242
    0.195893    2.450000    2.040904
    0.195893    2.500000    4.845706
    0.195893    2.550000    6.269728
    0.195893    2.600000    3.035878
    0.195893    2.650000    2.106212
    0.195893    2.700000    2.442429
    0.195893    2.750000    4.364479
    0.195893    2.800000    9.451286
    0.195893    2.850000   10.834339
    0.195893    2.900000    6.362108
    0.195893    2.950000    4.103131
    0.195893    3.000000    5.461339
 
    0.205688   -3.000000    0.495898
    0.205688   -2.950000    0.368442
    0.205688   -2.900000    0.303258
    0.205688   -2.850000    0.270723
    0.205688   -2.800000    0.258796
    0.205688   -2.750000    0.263050
    0.205688   -2.700000    0.283646
    0.205688   -2.650000    0.325360
    0.205688   -2.600000    0.400688
    0.205688   -2.550000    0.539980
    0.205688   -2.500000    0.825183
    0.205688   -2.450000    1.522885
    0.205688   -2.400000    3.616306
    0.205688   -2.350000    6.539912
    0.205688   -2.300000    3.194496
    0.205688   -2.250000    1.484576
    0.205688   -2.200000    0.957041
    0.205688   -2.150000    0.805846
    0.205688   -2.100000    0.837136
    0.205688   -2.050000    1.042140
    0.205688   -2.000000    1.563341
    0.205688   -1.950000    2.967504
    0.205688   -1.900000    6.759317
    0.205688   -1.850000    7.299068
    0.205688   -1.800000    7.910301
    0.205688   -1.750000    8.544264
    0.205688   -1.700000    8.455465
    0.205688   -1.650000    5.531910
    0.205688   -1.600000    2.425241
    0.205688   -1.550000    1.333976
    0.205688   -1.500000    0.880993
    0.205688   -1.450000    0.659358
    0.205688   -1.400000    0.543439
    0.205688   -1.350000    0.487232
    0.205688   -1.300000    0.473685
    0.205688   -1.250000    0.500631
    0.205688   -1.200000    0.579416
    0.205688   -1.150000    0.744158
    0.205688   -1.100000    1.085993
    0.205688   -1.050000    1.881094
    0.205688   -1.000000    4.120227
    0.205688   -0.950000    9.213717
    0.205688   -0.900000    9.915660
    0.205688   -0.850000    5.058397
    0.205688   -0.800000    2.159017
    0.205688   -0.750000    1.149454
    0.205688   -0.700000    0.717821
    0.205688   -0.650000    0.497004
    0.205688   -0.600000    0.369206
    0.205688   -0.550000    0.288529
    0.205688   -0.500000    0.234246
    0.205688   -0.450000    0.195913
    0.205688   -0.400000    0.167808
    0.205688   -0.350000    0.146583
    0.205688   -0.300000    0.130171
    0.205688   -0.250000    0.117241
    0.205688   -0.200000    0.106903
    0.205688   -0.150000    0.098544
    0.205688   -0.100000    0.091732
    0.205688   -0.050000    0.086157
    0.205688    0.000000    0.081588
    0.205688    0.050000    0.077856
    0.205688    0.100000    0.074835
    0.205688    0.150000    0.072429
    0.205688    0.200000    0.070569
    0.205688    0.250000    0.069201
    0.205688    0.300000    0.068290
    0.205688    0.350000    0.067815
    0.205688    0.400000    0.067764
    0.205688    0.450000    0.068138
    0.205688    0.500000    0.068950
    0.205688    0.550000    0.070224
    0.205688    0.600000    0.072000
    0.205688    0.650000    0.074332
    0.205688    0.700000    0.077297
    0.205688    0.750000    0.080997
    0.205688    0.800000    0.085569
    0.205688    0.850000    0.091198
    0.205688    0.900000    0.098134
    0.205688    0.950000    0.106724
    0.205688    1.000000    0.117452
    0.205688    1.050000    0.131014
    0.205688    1.100000    0.148435
    0.205688    1.150000    0.171280
    0.205688    1.200000    0.202028
    0.205688    1.250000    0.244805
    0.205688    1.300000    0.306904
    0.205688    1.350000    0.402224
    0.205688    1.400000    0.560007
    0.205688    1.450000    0.850472
    0.205688    1.500000    1.475268
    0.205688    1.550000    3.141670
    0.205688    1.600000    7.335289
    0.205688    1.650000    7.783504
    0.205688    1.700000    7.996876
    0.205688    1.750000    3.732587
    0.205688    1.800000    1.699419
    0.205688    1.850000    0.973650
    0.205688    1.900000    0.656231
    0.205688    1.950000    0.496231
    0.205688    2.000000    0.410207
    0.205688    2.050000    0.365265
    0.205688    2.100000    0.347326
    0.205688    2.150000    0.351034
    0.205688    2.200000    0.376617
    0.205688    2.250000    0.430164
    0.205688    2.300000    0.527834
    0.205688    2.350000    0.709670
    0.205688    2.400000    1.087480
    0.205688    2.450000    2.041352
    0.205688    2.500000    4.849699
    0.205688    2.550000    6.255455
    0.205688    2.600000    3.016439
    0.205688    2.650000    2.069922
    0.205688    2.700000    2.346178
    0.205688    2.750000    4.049224
    0.205688    2.800000    9.066414
    0.205688    2.850000   11.445586
    0.205688    2.900000    6.665174
    0.205688    2.950000    4.460307
    0.205688    3.000000    6.321869
 
    0.215482   -3.000000    0.633721
    0.215482   -2.950000    0.439204
    0.215482   -2.900000    0.344602
    0.215482   -2.850000    0.297530
    0.215482   -2.800000    0.277922
    0.215482   -2.750000    0.278151
    0.215482   -2.700000    0.297081
    0.215482   -2.650000    0.339197
    0.215482   -2.600000    0.417686
    0.215482   -2.550000    0.565613
    0.215482   -2.500000    0.874229
    0.215482   -2.450000    1.646981
    0.215482   -2.400000    3.981982
    0.215482   -2.350000    6.395057
    0.215482   -2.300000    2.925956
    0.215482   -2.250000    1.410679
    0.215482   -2.200000    0.944569
    0.215482   -2.150000    0.823358
    0.215482   -2.100000    0.884984
    0.215482   -2.050000    1.144346
    0.215482   -2.000000    1.803632
    0.215482   -1.950000    3.653325
    0.215482   -1.900000    7.820274
    0.215482   -1.850000    7.302098
    0.215482   -1.800000    8.922137
    0.215482   -1.750000    6.848948
    0.215482   -1.700000    7.900381
    0.215482   -1.650000    5.119919
    0.215482   -1.600000    2.255101
    0.215482   -1.550000    1.252512
    0.215482   -1.500000    0.833878
    0.215482   -1.450000    0.627727
    0.215482   -1.400000    0.519033
    0.215482   -1.350000    0.465421
    0.215482   -1.300000    0.450873
    0.215482   -1.250000    0.472648
    0.215482   -1.200000    0.539377
    0.215482   -1.150000    0.677489
    0.215482   -1.100000    0.954862
    0.215482   -1.050000    1.563824
    0.215482   -1.000000    3.160196
    0.215482   -0.950000    7.814588
    0.215482   -0.900000   11.306889
    0.215482   -0.850000    5.900798
    0.215482   -0.800000    2.447167
    0.215482   -0.750000    1.267555
    0.215482   -0.700000    0.775946
    0.215482   -0.650000    0.529468
    0.215482   -0.600000    0.389024
    0.215482   -0.550000    0.301442
    0.215482   -0.500000    0.243089
    0.215482   -0.450000    0.202211
    0.215482   -0.400000    0.172438
    0.215482   -0.350000    0.150078
    0.215482   -0.300000    0.132869
    0.215482   -0.250000    0.119364
    0.215482   -0.200000    0.108602
    0.215482   -0.150000    0.099925
    0.215482   -0.100000    0.092871
    0.215482   -0.050000    0.087107
    0.215482    0.000000    0.082391
    0.215482    0.050000    0.078543
    0.215482    0.100000    0.075430
    0.215482    0.150000    0.072950
    0.215482    0.200000    0.071030
    0.215482    0.250000    0.069615
    0.215482    0.300000    0.068667
    0.215482    0.350000    0.068161
    0.215482    0.400000    0.068087
    0.215482    0.450000    0.068444
    0.215482    0.500000    0.069245
    0.215482    0.550000    0.070512
    0.215482    0.600000    0.072286
    0.215482    0.650000    0.074620
    0.215482    0.700000    0.077592
    0.215482    0.750000    0.081304
    0.215482    0.800000    0.085893
    0.215482    0.850000    0.091545
    0.215482    0.900000    0.098511
    0.215482    0.950000    0.107138
    0.215482    1.000000    0.117912
    0.215482    1.050000    0.131527
    0.215482    1.100000    0.149008
    0.215482    1.150000    0.171912
    0.215482    1.200000    0.202698
    0.215482    1.250000    0.245441
    0.215482    1.300000    0.307290
    0.215482    1.350000    0.401740
    0.215482    1.400000    0.556769
    0.215482    1.450000    0.838092
    0.215482    1.500000    1.428463
    0.215482    1.550000    2.951004
    0.215482    1.600000    7.171954
    0.215482    1.650000    9.495633
    0.215482    1.700000    7.488600
    0.215482    1.750000    3.116200
    0.215482    1.800000    1.510184
    0.215482    1.850000    0.902933
    0.215482    1.900000    0.624095
    0.215482    1.950000    0.479474
    0.215482    2.000000    0.400605
    0.215482    2.050000    0.359408
    0.215482    2.100000    0.343635
    0.215482    2.150000    0.348726
    0.215482    2.200000    0.375314
    0.215482    2.250000    0.429767
    0.215482    2.300000    0.528560
    0.215482    2.350000    0.712434
    0.215482    2.400000    1.095437
    0.215482    2.450000    2.066784
    0.215482    2.500000    4.920994
    0.215482    2.550000    6.183971
    0.215482    2.600000    2.962866
    0.215482    2.650000    2.025579
    0.215482    2.700000    2.256815
    0.215482    2.750000    3.773285
    0.215482    2.800000    8.541464
    0.215482    2.850000   12.106955
    0.215482    2.900000    7.027648
    0.215482    2.950000    4.881577
    0.215482    3.000000    7.251059
 
    0.225277   -3.000000    0.866416
    0.225277   -2.950000    0.547481
    0.225277   -2.900000    0.403516
    0.225277   -2.850000    0.333674
    0.225277   -2.800000    0.302540
    0.225277   -2.750000    0.296796
    0.225277   -2.700000    0.313053
    0.225277   -2.650000    0.355131
    0.225277   -2.600000    0.436849
    0.225277   -2.550000    0.594326
    0.225277   -2.500000    0.929699
    0.225277   -2.450000    1.790366
    0.225277   -2.400000    4.388450
    0.225277   -2.350000    6.136562
    0.225277   -2.300000    2.681423
    0.225277   -2.250000    1.345504
    0.225277   -2.200000    0.937158
    0.225277   -2.150000    0.847095
    0.225277   -2.100000    0.944089
    0.225277   -2.050000    1.272066
    0.225277   -2.000000    2.116680
    0.225277   -1.950000    4.561764
    0.225277   -1.900000    8.478924
    0.225277   -1.850000    8.028083
    0.225277   -1.800000    8.161530
    0.225277   -1.750000    5.624821
    0.225277   -1.700000    7.571738
    0.225277   -1.650000    4.776328
    0.225277   -1.600000    2.111098
    0.225277   -1.550000    1.182281
    0.225277   -1.500000    0.792500
    0.225277   -1.450000    0.599545
    0.225277   -1.400000    0.497124
    0.225277   -1.350000    0.445879
    0.225277   -1.300000    0.430691
    0.225277   -1.250000    0.448454
    0.225277   -1.200000    0.505870
    0.225277   -1.150000    0.624047
    0.225277   -1.100000    0.855693
    0.225277   -1.050000    1.342463
    0.225277   -1.000000    2.537300
    0.225277   -0.950000    6.104367
    0.225277   -0.900000   12.308189
    0.225277   -0.850000    7.062570
    0.225277   -0.800000    2.828269
    0.225277   -0.750000    1.415542
    0.225277   -0.700000    0.845896
    0.225277   -0.650000    0.567411
    0.225277   -0.600000    0.411692
    0.225277   -0.550000    0.315972
    0.225277   -0.500000    0.252913
    0.225277   -0.450000    0.209137
    0.225277   -0.400000    0.177489
    0.225277   -0.350000    0.153865
    0.225277   -0.300000    0.135776
    0.225277   -0.250000    0.121641
    0.225277   -0.200000    0.110417
    0.225277   -0.150000    0.101396
    0.225277   -0.100000    0.094080
    0.225277   -0.050000    0.088114
    0.225277    0.000000    0.083241
    0.225277    0.050000    0.079270
    0.225277    0.100000    0.076059
    0.225277    0.150000    0.073501
    0.225277    0.200000    0.071519
    0.225277    0.250000    0.070054
    0.225277    0.300000    0.069067
    0.225277    0.350000    0.068531
    0.225277    0.400000    0.068434
    0.225277    0.450000    0.068775
    0.225277    0.500000    0.069564
    0.225277    0.550000    0.070827
    0.225277    0.600000    0.072601
    0.225277    0.650000    0.074942
    0.225277    0.700000    0.077926
    0.225277    0.750000    0.081657
    0.225277    0.800000    0.086272
    0.225277    0.850000    0.091960
    0.225277    0.900000    0.098973
    0.225277    0.950000    0.107661
    0.225277    1.000000    0.118513
    0.225277    1.050000    0.132229
    0.225277    1.100000    0.149840
    0.225277    1.150000    0.172912
    0.225277    1.200000    0.203911
    0.225277    1.250000    0.246916
    0.225277    1.300000    0.309053
    0.225277    1.350000    0.403689
    0.225277    1.400000    0.558270
    0.225277    1.450000    0.836289
    0.225277    1.500000    1.410142
    0.225277    1.550000    2.852842
    0.225277    1.600000    7.076516
    0.225277    1.650000   11.267887
    0.225277    1.700000    6.609066
    0.225277    1.750000    2.700907
    0.225277    1.800000    1.378549
    0.225277    1.850000    0.850887
    0.225277    1.900000    0.599471
    0.225277    1.950000    0.466310
    0.225277    2.000000    0.392995
    0.225277    2.050000    0.354834
    0.225277    2.100000    0.340924
    0.225277    2.150000    0.347332
    0.225277    2.200000    0.375061
    0.225277    2.250000    0.430816
    0.225277    2.300000    0.531635
    0.225277    2.350000    0.719667
    0.225277    2.400000    1.113675
    0.225277    2.450000    2.122065
    0.225277    2.500000    5.068910
    0.225277    2.550000    6.042789
    0.225277    2.600000    2.873177
    0.225277    2.650000    1.972238
    0.225277    2.700000    2.172944
    0.225277    2.750000    3.533800
    0.225277    2.800000    7.951022
    0.225277    2.850000   12.761768
    0.225277    2.900000    7.462004
    0.225277    2.950000    5.374340
    0.225277    3.000000    8.170948
 
    0.235072   -3.000000    1.299696
    0.235072   -2.950000    0.725202
    0.235072   -2.900000    0.491859
    0.235072   -2.850000    0.384333
    0.235072   -2.800000    0.335202
    0.235072   -2.750000    0.320371
    0.235072   -2.700000    0.332381
    0.235072   -2.650000    0.373696
    0.235072   -2.600000    0.458592
    0.235072   -2.550000    0.626592
    0.235072   -2.500000    0.992597
    0.235072   -2.450000    1.956423
    0.235072   -2.400000    4.828788
    0.235072   -2.350000    5.785724
    0.235072   -2.300000    2.461708
    0.235072   -2.250000    1.289184
    0.235072   -2.200000    0.935450
    0.235072   -2.150000    0.878359
    0.235072   -2.100000    1.017421
    0.235072   -2.050000    1.433522
    0.235072   -2.000000    2.530510
    0.235072   -1.950000    5.729332
    0.235072   -1.900000    8.824925
    0.235072   -1.850000    9.088821
    0.235072   -1.800000    6.250865
    0.235072   -1.750000    4.896571
    0.235072   -1.700000    7.371940
    0.235072   -1.650000    4.479367
    0.235072   -1.600000    1.986659
    0.235072   -1.550000    1.120931
    0.235072   -1.500000    0.755868
    0.235072   -1.450000    0.574317
    0.235072   -1.400000    0.477399
    0.235072   -1.350000    0.428319
    0.235072   -1.300000    0.412756
    0.235072   -1.250000    0.427384
    0.235072   -1.200000    0.477509
    0.235072   -1.150000    0.580463
    0.235072   -1.100000    0.778716
    0.235072   -1.050000    1.182009
    0.235072   -1.000000    2.122667
    0.235072   -0.950000    4.817103
    0.235072   -0.900000   11.740759
    0.235072   -0.850000    8.645182
    0.235072   -0.800000    3.354616
    0.235072   -0.750000    1.606628
    0.235072   -0.700000    0.931717
    0.235072   -0.650000    0.612320
    0.235072   -0.600000    0.437837
    0.235072   -0.550000    0.332413
